,routeNameList,RouteLinks,busname,bustypes,dptimes,dplocs,runtime,bptimes,bplocs,nextday,ratings,ratingppl,busfare,oldfares,seatavail,wseatavail
87,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,Bus Stand,05h 25m,05:00,Barasat bus Stand,04-Aug,3.2,21,INR 420,N/A,28 Seats available,11 Window
88,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Arunita Paribahan,A/C Seater (2+3),23:35,Bus Stand,05h 25m,05:00,Barasat bus Stand,04-Aug,4.2,4,INR 370,N/A,21 Seats available,8 Window
89,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Rudraksha City Service,A/C Seater (2+3),13:00,Bus Stand,05h 26m,18:26,Barasat Chapadali More,N/A,2.2,19,INR 450,N/A,60 Seats available,24 Window
90,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Bus Service,Non AC Seater (2+3),16:50,Digha,06h 40m,23:30,Barasat bus Stand,N/A,1.9,N/A,333,N/A,54 Seats available,21 Window
91,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Travels,A/C Seater / Sleeper (2+2),18:35,Digha,05h 20m,23:55,Barasat bus Stand,N/A,1.2,12,475,N/A,20 Seats available,10 Window
92,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,The Joy Ride,A/C Seater / Sleeper (2+2),21:15,Digha Bus Stand,06h 20m,03:35,Barasat bus Stand,04-Aug,3.6,N/A,INR 650,N/A,52 Seats available,0
93,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,Old Digha Contact-,05h 30m,04:30,Barasat Colony More NH-34- co...,04-Aug,1.9,5,570,N/A,73 Seats available,37 Window
94,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BARASAT-DIGHA via Bally - 38|10:30,Non AC Seater (2+3),10:30,Champadally,03h 50m,14:20,Digha,N/A,2.2,15,INR 161,N/A,47 Seats available,20 Window
95,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BARASAT-DIGHA via Bally - 38|12:15,Non AC Seater (2+3),12:15,Champadally,04h 00m,16:15,Digha,N/A,3.4,N/A,INR 161,N/A,45 Seats available,19 Window
96,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BADURIA - DIGHA via Bally - 155|13:30,Non AC Seater (2+3),13:30,Champadally,03h 15m,16:45,Digha,N/A,1.9,8,INR 161,N/A,47 Seats available,17 Window
97,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:00,Non AC Seater (2+3),14:00,Champadally,04h 00m,18:00,Digha,N/A,3.4,N/A,INR 161,N/A,48 Seats available,17 Window
98,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BARASAT-DIGHA via Bally - 38|15:00,Non AC Seater (2+3),15:00,Champadally,03h 45m,18:45,Digha,N/A,3.8,53,INR 161,N/A,12 Seats available,1 Window
99,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,SBSTC-BARASAT - DIGHA - VIA - NIBEDITA SETU - 11:15 - 927,Non AC Seater (2+3),11:15,BARASAT,12h 45m,00:00,Bus Stand,04-Aug,3.5,N/A,INR 170,N/A,45 Seats available,16 Window
100,Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata,SBSTC-SURI - KOLKATA - 11:30 (Suri Depot) - 1206,Non AC Seater (2+3),11:30,SURI,05h 00m,16:30,Esplanade,N/A,3.6,15,INR 190,N/A,48 Seats available,18 Window
101,Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata,SBSTC-SURI - SARSUNA - VIA - KOLKATA - 14:00 (Suri Depot - 2821,Non AC Seater (2+3),14:00,SURI,05h 00m,19:00,Esplanade,N/A,2.5,22,INR 190,N/A,47 Seats available,18 Window
102,Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata,SBSTC-SURI - KOLKATA - 15:15 - (Suri Depot) - 1364,Non AC Seater (2+3),15:15,SURI,05h 00m,20:15,Esplanade,N/A,2.7,31,INR 190,N/A,52 Seats available,20 Window
103,Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata,WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|13:15,Volvo AC Seater (2+2),13:15,Suri,05h 10m,18:25,Esplanade,N/A,4.4,167,INR 435,N/A,34 Seats available,16 Window
104,Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata,WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,Volvo AC Seater (2+2),14:30,Suri,04h 10m,18:40,Esplanade,N/A,3.8,58,INR 435,N/A,38 Seats available,18 Window
105,Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata,WBTC (CTC) KARUNAMOYEE-BOLPUR-SURI(AC VOLVO) - 207|15:15,Volvo AC Seater (2+2),15:15,Suri,04h 10m,19:25,Baguihati,N/A,4.1,N/A,INR 430,N/A,35 Seats available,15 Window
106,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 07:00 (FALTA DEPOT - 547,Non AC Seater (2+3),10:15,Esplanade,04h 30m,14:45,Bus Stand,N/A,3.5,7,INR 155,N/A,52 Seats available,20 Window
107,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,SBSTC-KOLKATA - DIGHA - 10:30 (MID DEPOT) - 3363,Non AC Seater (2+3),10:30,Esplanade,04h 30m,15:00,Bus Stand,N/A,3.6,N/A,INR 155,N/A,48 Seats available,16 Window
108,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,SBSTC-ARAMBAG - DIGHA - VIA - KOLKATA - 07:40 - 1307,Non AC Seater (2+3),10:45,Esplanade,04h 30m,15:15,Bus Stand,N/A,4.3,4,INR 155,N/A,49 Seats available,19 Window
109,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,Non AC Seater (2+3),11:45,Esplanade,04h 30m,16:15,Bus Stand,N/A,4.2,29,INR 155,N/A,46 Seats available,17 Window
110,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Non AC Seater (2+3),13:45,Esplanade,04h 30m,18:15,Bus Stand,N/A,3.3,5,INR 155,N/A,52 Seats available,20 Window
111,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 14:30 (DIGHA) - 3836,Non AC Seater (2+3),14:30,Karunamoyee,05h 00m,19:30,Bus Stand,N/A,4.3,7,INR 170,N/A,49 Seats available,19 Window
112,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,SBSTC-KOLKATA - DIGHA - VOLVO - SPL - 16:15 (BEL DEPOT) - 3347,Volvo AC Seater (2+2),16:15,Esplanade,04h 30m,20:45,Bus Stand,N/A,3.6,N/A,INR 410,N/A,53 Seats available,26 Window
113,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Non AC Seater (2+3),16:30,Esplanade,04h 30m,21:00,Bus Stand,N/A,2.3,6,INR 155,N/A,22 Seats available,2 Window
114,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,Esplanade,04h 30m,04:15,Bus Stand,04-Aug,4.2,246,INR 155,N/A,16 Seats available,4 Window
115,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,WBTC (CTC) Belgachia - Digha via Esplanade - 51|12:30,Non AC Seater (2+3),12:30,Belgharia,05h 45m,18:15,Digha,N/A,3.4,N/A,INR 155,N/A,43 Seats available,15 Window
116,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,WBTC (CTC) Belgachia - Digha via Esplanade - 51|14:00,Non AC Seater (2+3),14:00,Esplanade,04h 15m,18:15,Digha,N/A,3.4,N/A,INR 145,N/A,43 Seats available,15 Window
117,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,WBTC (CTC) Kolkata - Digha - 124|14:40,Non AC Seater (2+3),14:40,Esplanade,04h 25m,19:05,Digha,N/A,3.8,32,INR 145,N/A,38 Seats available,13 Window
118,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,WBTC (CTC) SHYAMBAZAR - DIGHA VIA- ESPLANADE (AC-VOLVO) - 52|14:45,Volvo AC Seater (2+2),14:45,Belgharia,05h 15m,20:00,Digha,N/A,3.4,N/A,INR 370,N/A,37 Seats available,17 Window
119,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,WBTC (CTC) Belgachia - Digha via Esplanade - 51|14:45,Non AC Seater (2+3),14:45,Belgharia,05h 25m,20:10,Digha,N/A,3.4,N/A,INR 155,N/A,45 Seats available,15 Window
120,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,WBTC (CTC) SHYAMBAZAR - DIGHA VIA- ESPLANADE (AC-VOLVO) - 52|15:45,Volvo AC Seater (2+2),15:45,Esplanade,04h 15m,20:00,Digha,N/A,3.5,8,INR 370,N/A,35 Seats available,16 Window
121,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,WBTC (CTC) Belgachia - Digha via Esplanade - 51|15:45,Non AC Seater (2+3),15:45,Esplanade,04h 25m,20:10,Digha,N/A,3.1,11,INR 145,N/A,45 Seats available,15 Window
122,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,WBTC (CTC) Khidderpur - Digha - 97|16:00,Non AC Seater (2+3),16:00,Khidirpur,05h 00m,21:00,Digha,N/A,3.4,N/A,INR 151,N/A,47 Seats available,16 Window
123,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,WBTC (CTC) Khidderpur - Digha - 97|16:45,Non AC Seater (2+3),16:45,Esplanade,04h 15m,21:00,Digha,N/A,3.1,35,INR 145,N/A,47 Seats available,16 Window
124,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,West bengal transport corporation - 123496,Non AC Seater (2+3),16:15,Esplanade,04h 30m,20:45,Old Digha Bus Stand,N/A,2.4,9,INR 145,N/A,23 Seats available,9 Window
125,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,West bengal transport corporation - 157764,Non AC Seater (2+3),17:15,Esplanade,04h 25m,21:40,Old Digha Bus Stand,N/A,3.5,57,INR 145,N/A,30 Seats available,11 Window
126,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Express Line,Volvo 9600 A/C Seater (2+2),23:45,Esplanade,05h 00m,04:45,Digha,04-Aug,4.5,263,584,N/A,38 Seats available,18 Window
127,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,Esplanade,05h 00m,04:30,Digha,04-Aug,4.4,333,495,N/A,26 Seats available,13 Window
128,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),23:45,Esplanade,05h 00m,04:45,Digha,04-Aug,4.5,134,INR 550,N/A,38 Seats available,0
129,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Maa Chandi Travels,A/C Seater / Sleeper (2+2),22:00,Karunamoyee,07h 30m,05:30,Bus Stand,04-Aug,4.4,135,370,N/A,21 Seats available,0
130,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Maa Chandi Travels,A/C Seater / Sleeper (2+2),23:57,Esplanade,05h 13m,05:10,Bus Stand,04-Aug,4.4,38,370,N/A,21 Seats available,0
131,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,City Express (Shinjini),AC Seater (2+3),23:50,Esplanade,05h 05m,04:55,Bus Stand,04-Aug,3.4,77,INR 480,N/A,33 Seats available,12 Window
132,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Bhorpet Travels),AC Seater (2+2),23:55,Esplanade,04h 40m,04:35,New Digha Bus Stand,04-Aug,3.9,47,394,N/A,24 Seats available,12 Window
133,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),23:45,Esplanade,05h 15m,05:00,New Digha,04-Aug,3.0,152,360,N/A,47 Seats available,18 Window
134,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),23:57,Esplanade,05h 13m,05:10,New Digha Bus Stand,04-Aug,4.2,66,INR 415,N/A,34 Seats available,17 Window
135,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Basu Travels,A/C Seater / Sleeper (2+2),23:59,Esplanade,05h 01m,05:00,Bus Stand,04-Aug,3.6,37,INR 599,N/A,33 Seats available,17 Window
136,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),23:59,Esplanade,05h 01m,05:00,New Digha,04-Aug,2.7,153,302,N/A,41 Seats available,16 Window
137,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Mayuri Express,A/C Seater (2+3),18:20,Esplanade,04h 30m,22:50,New Digha,N/A,3.9,16,278,N/A,57 Seats available,0
138,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,City Express (Maa Gauri),AC Seater (2+3),12:40,Esplanade,04h 30m,17:10,Bus Stand,N/A,3.1,23,INR 370,N/A,21 Seats available,8 Window
139,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Bengal Surface Transport,A/C Seater / Sleeper (2+2),23:55,Esplanade,05h 05m,05:00,New Digha Bus Stand,04-Aug,3.1,21,INR 550,N/A,37 Seats available,18 Window
140,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Atithi),A/C Seater Push Back (2+3),23:59,Esplanade,05h 01m,05:00,New Digha,04-Aug,2.9,35,299,N/A,39 Seats available,15 Window
141,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Basu Travels,A/C Seater Push Back (2+3),23:30,Esplanade,05h 00m,04:30,Bus Stand,04-Aug,3.4,14,INR 300,N/A,20 Seats available,8 Window
142,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Sagar Kanya),A/C Seater Push Back (2+3),23:30,Esplanade,04h 35m,04:05,New Digha,04-Aug,2.9,18,299,N/A,13 Seats available,5 Window
143,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan(Shinjini),A/C Seater (2+3),23:50,Esplanade,04h 40m,04:30,Bus Stand,04-Aug,2.8,17,INR 480,N/A,20 Seats available,8 Window
144,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater (2+3),18:30,Esplanade,05h 15m,23:45,Digha,N/A,3.0,6,280,N/A,46 Seats available,18 Window
145,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),23:55,Esplanade,05h 05m,05:00,New Digha,04-Aug,2.1,30,360,N/A,49 Seats available,19 Window
146,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Haimanti Bus Service,AC Seater (2+3),19:50,Esplanade,05h 40m,01:30,Digha old Bus Stand,04-Aug,3.2,6,INR 350,N/A,17 Seats available,7 Window
147,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Samanta Travels,A/C Seater (2+3),18:10,Esplanade,05h 00m,23:10,Digha bus stand,N/A,2.3,13,352,N/A,16 Seats available,6 Window
148,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels(Janhabi),A/C Seater Push Back (2+3),16:45,Esplanade,04h 30m,21:15,New Digha,N/A,2.1,16,INR 415,N/A,24 Seats available,10 Window
149,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Tara Ma Paribahan,Non AC Seater (2+3),14:30,Karunamoyee,05h 00m,19:30,Digha,N/A,New,N/A,INR 220,N/A,54 Seats available,0
150,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Maa Chandi),A/C Seater Push Back (2+3),13:30,Esplanade,04h 35m,18:05,New Digha,N/A,2.5,10,394,N/A,16 Seats available,6 Window
151,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Haimanti Bus Service,AC Seater (2+3),12:40,Howrah Bus Stand,04h 50m,17:30,Digha old Bus Stand,N/A,2.1,4,INR 290,N/A,20 Seats available,8 Window
152,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,City Express (BHORPET),AC Seater (2+3),17:40,Esplanade,04h 20m,22:00,Bus Stand,N/A,2.3,10,INR 420,N/A,31 Seats available,12 Window
153,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Basu Travels,A/C Seater Push Back (2+3),14:32,Esplanade,04h 28m,19:00,Bus Stand,N/A,2.2,12,INR 390,N/A,61 Seats available,24 Window
154,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Maa Gauri),A/C Seater Push Back (2+3),12:30,Esplanade,04h 50m,17:20,New Digha,N/A,2.5,7,394,N/A,20 Seats available,8 Window
155,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Suvam Travels,A/C Seater Push Back (2+3),15:30,Esplanade,05h 00m,20:30,Digha,N/A,1.8,4,INR 300,N/A,61 Seats available,24 Window
156,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Samanta Travels,A/C Seater (2+3),18:50,Esplanade,04h 40m,23:30,Digha bus stand,N/A,2.2,7,352,N/A,61 Seats available,24 Window
157,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),10:10,Esplanade,04h 46m,14:56,Digha Bus Stand,N/A,2.5,7,340,N/A,51 Seats available,20 Window
158,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan( Haimanti),A/C Seater Push Back (2+3),19:50,Esplanade,04h 15m,00:05,Old Digha Bus stand,04-Aug,1.5,4,416,N/A,41 Seats available,16 Window
159,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+2),23:50,Esplanade,04h 55m,04:45,New Digha,04-Aug,3.7,71,360,N/A,17 Seats available,7 Window
160,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),23:50,Esplanade,05h 10m,05:00,Digha,04-Aug,4.1,33,415,N/A,37 Seats available,14 Window
161,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Mayuri),A/C Seater (2+2),23:15,Esplanade,04h 45m,04:00,old digha bus stand,04-Aug,4.7,12,347,N/A,20 Seats available,0
162,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Arunita Paribahan,AC Seater (2+2),23:45,Esplanade,05h 00m,04:45,Bus Stand,04-Aug,3.5,N/A,INR 579,N/A,21 Seats available,10 Window
163,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,City Express (Shinjini),AC Seater (2+2),23:45,Esplanade,04h 50m,04:35,Old Digha Petrol Pump,04-Aug,3.5,N/A,INR 670,N/A,12 Seats available,3 Single
164,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Adhikary Paribahan,A/C Seater Push Back (2+3),15:00,Esplanade,04h 30m,19:30,Digha,N/A,4.3,15,INR 309,N/A,17 Seats available,4 Window
165,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),22:10,Karunamoyee,07h 30m,05:40,New Digha Bus Stand,04-Aug,4.4,13,394,N/A,34 Seats available,17 Window
166,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Kojagor),A/C Seater Push Back (2+3),17:00,Esplanade,04h 50m,21:50,New Digha,N/A,3.3,N/A,394,N/A,26 Seats available,10 Window
167,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Purusottam Travels,A/C Seater (2+3),14:39,Esplanade,05h 26m,20:05,Old Digha,N/A,3.4,28,INR 305,N/A,46 Seats available,18 Window
168,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan (Bhorpet),AC Seater (2+2),23:55,Esplanade,04h 50m,04:45,Bus Stand,04-Aug,3.7,19,INR 470,N/A,29 Seats available,7 Single
169,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Parisheba(Samanta),AC Seater (2+3),18:00,Esplanade,04h 25m,22:25,Bus Stand,N/A,3.4,25,352,N/A,25 Seats available,10 Window
170,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),17:20,Esplanade,04h 30m,21:50,Bus Stand,N/A,3.8,16,279,N/A,46 Seats available,18 Window
171,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater / Sleeper (2+2),23:59,Esplanade,05h 31m,05:30,Bus Stand,04-Aug,2.5,79,462,N/A,45 Seats available,22 Window
172,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),15:55,Esplanade,05h 15m,21:10,Bus Stand,N/A,3.7,15,280,N/A,32 Seats available,12 Window
173,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan(Atithi),A/C Seater (2+3),23:55,Esplanade,05h 05m,05:00,Old Digha Bus stand,04-Aug,3.1,N/A,399,N/A,20 Seats available,8 Window
174,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan,A/C Push Back (2+3),15:45,Esplanade,04h 45m,20:30,Old Digha Bus stand,N/A,3.1,N/A,389,N/A,21 Seats available,8 Window
175,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan (Maity Motor),A/C Seater Push Back (2+3),22:20,Esplanade,04h 40m,03:00,Old Digha Bus stand,04-Aug,3.1,N/A,428,N/A,25 Seats available,10 Window
176,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan(Janhabi),A/C Seater Push Back (2+3),16:45,Esplanade,04h 35m,21:20,Digha,N/A,3.2,20,389,N/A,31 Seats available,12 Window
177,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),13:10,Esplanade,04h 46m,17:56,Digha Bus Stand,N/A,3.0,N/A,340,N/A,45 Seats available,17 Window
178,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Friends Travels,A/C Seater (2+3),23:55,Esplanade,05h 15m,05:10,old digha bus stand,04-Aug,3.7,6,INR 380,N/A,20 Seats available,8 Window
179,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan (Maa Gouri),AC Seater (2+3),12:40,Esplanade,04h 30m,17:10,Bus Stand,N/A,3.1,8,INR 380,N/A,20 Seats available,8 Window
180,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),21:50,Esplanade,05h 55m,03:45,New Digha,04-Aug,2.6,21,340,N/A,51 Seats available,20 Window
181,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),19:00,Esplanade,04h 35m,23:35,Digha,N/A,2.1,16,319,N/A,46 Seats available,18 Window
182,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Kojagor),A/C Seater (2+3),15:50,Esplanade,04h 30m,20:20,New Digha,N/A,2.7,9,394,N/A,10 Seats available,4 Window
183,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan (Shinjini),AC Seater (2+3),12:20,Esplanade,04h 30m,16:50,Bus Stand,N/A,2.1,5,INR 420,N/A,36 Seats available,14 Window
184,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Samanta),A/C Seater (2+3),18:00,Esplanade,04h 50m,22:50,New Digha,N/A,2.6,4,394,N/A,20 Seats available,8 Window
185,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Basu Travels,A/C Seater Push Back (2+3),23:55,Esplanade,05h 05m,05:00,Bus Stand,04-Aug,2.3,5,INR 469,N/A,21 Seats available,8 Window
186,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,Esplanade,05h 01m,05:00,New Digha Bus Stand,04-Aug,2.4,7,INR 399,N/A,20 Seats available,8 Window
187,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Parisheba (Bhunia),AC Seater (2+3),16:00,Esplanade,04h 40m,20:40,Bus Stand,N/A,2.4,5,352,N/A,41 Seats available,16 Window
